artist,cp,section,song
Sum 41,"1,4,5,1",Intro and Verse,Confusion and Frustration in Modern Times
James Blunt,"1,4,5,1",Chorus,You're Beautiful
Jeff Marx and Robert Lopez,"1,4,5,1",Verse and Pre-Chorus,The Internet Is For Porn
They Might Be Giants,"1,4,5,1",Verse,Weep Day
Danny de Munk,"1,4,5,1",Chorus,Ik Voel Me Zo Verdomd Alleen
The Rolling Stones,"1,4,5,1",Verse,Wild Horses
Hank Green,"1,4,5,1",Verse,I Know
Hank Green,"1,4,5,1",Chorus,I Know
Jonti Picking,"1,4,5,1",Chorus,Badgers
Warren Zevon,"1,4,5,1",Verse,Things To Do In Denver When You're Dead
Wolfgang Gartner,"1,4,5,1",Pre-Chorus,Space Junk
Johann Pachelbel,"1,4,5,1",Intro,Canon in D Major
Johann Pachelbel,"1,4,5,1",Pre-Chorus,Canon in D Major
Johann Pachelbel,"1,4,5,1",Chorus,Canon in D Major
Jeff Martin,"1,4,5,1",Verse,Flaming Moe's
Charles Wright - The Watts 103rd Street Rhythm Ban,"1,4,5,1",Intro,Express Yourself
Charles Wright,"1,4,5,1",Intro,Express Yourself
Magnetic Fields,"1,4,5,1",Verse,Acoustic Guitar
Weird Al Yankovic,"1,4,5,1",Chorus,Everything You Know Is Wrong
Train,"1,4,5,1",Verse,Bruises
The Avett Brothers,"1,4,5,1",Verse,Kick Drum Heart
The Moody Blues,"1,4,5,1",Verse,Once Upon a Time in your Wildest Dreams
Schoolhouse Rock,"1,4,5,1",Chorus,Telegraph Line
Buddy Holly,"1,4,5,1",Verse,Maybe Baby
Patience and Prudence,"1,4,5,1",Verse,Tonight You Belong to Me
The Wonders,"1,4,5,1",Intro and Verse,That Thing You Do
Agoaniki-P,"1,4,5,1",Intro and Verse,Double Lariat - featuring Megurine Luka
Green Day,"1,4,5,1",Intro,Good Riddance - Time of Your Life
Tracy Chapman,"1,4,5,1",Verse,Give me one reason
Joan Jett,"1,4,5,1",Chorus,I Love Rock n Roll
Ben Folds Five,"1,4,5,1",Chorus,Brick
Bob Marley,"1,4,5,1",Chorus,Stir It Up
Green Day,"1,4,5,1",Verse,Good Riddance - Time of Your Life
Green Day,"1,4,5,1",Chorus,Good Riddance - Time of Your Life
Green Day,"1,4,5,1",Solo,Good Riddance - Time of Your Life
Cheap Trick,"1,4,5,1",Verse,Surrender
1927,"1,4,5,1",Intro and Verse,If I Could
1927,"1,4,5,1",Chorus,If I Could
Mr Big,"1,4,5,1",Chorus,To Be With You
Disney,"1,4,5,1",Chorus,Kiss The Girl
nigahiga,"1,4,5,1",Bridge,Nice Guys
Sarah Blasko,"1,4,5,1",Chorus,Flame Trees
Silverchair,"1,4,5,1",Intro,After All These Years
Mental As Anything,"1,4,5,1",Intro and Verse,The Nips Are Getting Bigger
Onyanko Club,"1,4,5,1",Solo 1,Kaiinbango no Uta
Eric Johnson,"1,4,5,1",Verse,Cliffs of Dover
Jimmy Barnes,"1,4,5,1",Verse,Working Class Man
Nintendo,"1,4,5,1",Pre-Chorus and Chorus,Super Smash Bros Melee - Onett
Frente,"1,4,5,1",Intro,Accidently Kelly Street
Keali'i Reichel,"1,4,5,1",Verse,Ka Nohona Pili Kai
Casting Crowns,"1,4,5,1",Verse,Joy to the World - Christmas
Buckner and Garcia,"1,4,5,1",Chorus,Wreck It Wreck-It Ralph
They Might Be Giants,"1,4,5,1",Verse,Dead
Hank Green,"1,4,5,1",Chorus,It All Makes Sense at the End
Hank Green,"1,4,5,1",Verse,It All Makes Sense at the End
Fun,"1,4,5,1",Chorus,Carry On
Fun,"1,4,5,1",Chorus,All Alone
Nintendo,"1,4,5,1",Intro and Verse,Kirby Air Ride - Sky Sands
Pokemon,"1,4,5,1",Instrumental,Route 1 - 1st generation
Mozart,"1,4,5,1",Chorus,Turkish March
The Who,"1,4,5,1",Pre-Chorus and Chorus,Pinball Wizard
Jimmy Buffett,"1,4,5,1",Verse,Fins
Joanna Newsom,"1,4,5,1",Verse,This Side Of The Blue
Langhorne Slim,"1,4,5,1",Verse,Worries
Nintendo,"1,4,5,1",Intro,Earthbound Zero - Pollyanna
Everything But The Girl,"1,4,5,1",Solo,Downtown Train
Everything But The Girl,"1,4,5,1",Chorus,Downtown Train
The Blue Hearts,"1,4,5,1",Chorus,Linda Linda
The Blue Hearts,"1,4,5,1",Verse,Linda Linda
The Ramones,"1,4,5,1",Verse,Blitzkrieg Bop
Vanessa Hudgens,"1,4,5,1",Intro and Verse,When There Was Me and You - High School Musical
Vanessa Hudgens,"1,4,5,1",Solo,When There Was Me and You - High School Musical
The Who,"1,4,5,1",Pre-Chorus and Chorus,I Can See For Miles
Mark Mothersbaugh,"1,4,5,1",Pre-Chorus and Chorus,The Sims 2 - Seasons Theme
Joan Jett,"1,4,5,1",Chorus,Bad Reputation
Spongebob Squarepants,"1,4,5,1",Pre-Chorus and Chorus,That's What Friends Do
The Archies,"1,4,5,1",Chorus,Sugar Sugar
The Pogues and Kirsty MacColl,"1,4,5,1",Verse,Fairytale of New York
The Pogues and Kirsty MacColl,"1,4,5,1",Chorus,Fairytale of New York
Weird Al Yankovic,"1,4,5,1",Chorus,Midnight Star
Total Drama Island,"1,4,5,1",Verse and Pre-Chorus,I Wanna Be Famous
Total Drama Island,"1,4,5,1",Chorus,I Wanna Be Famous
Jumping Flash,"1,4,5,1",Chorus,World 3-2
Motoi Sakuraba,"1,4,5,1",Verse,The Silvery Snowland
Transatlantic,"1,4,5,1",Outro,Stranger In Your Soul
Drake Bell,"1,4,5,1",Verse,I Found A Way
Fake Problems,"1,4,5,1",Chorus,The Dream Team
Kygo feat Conrad,"1,4,5,1",Chorus,Firestone
Kygo feat Conrad,"1,4,5,1",Instrumental,Firestone
George Harrison,"1,4,5,1",Verse and Pre-Chorus,I Got My Mind Set On You
Blues Traveler,"1,4,5,1",Chorus,Hook
Schoolhouse Rock,"1,4,5,1",Pre-Chorus and Chorus,Interplanet Janet
Nintendo,"1,4,5,1",Verse,Chilly Waters
Shania Twain,"1,4,5,1",Verse and Pre-Chorus,Still The One
Traditional,"1,4,5,1",Chorus,Bingo
Myla Smith,"1,4,5,1",Verse,Can't Say No
Chelsea Moon,"1,4,5,1",Verse,Be Thou My Vision
Blues Traveler,"1,4,5,1",Solo,Hook
Shinobu Kajihisa,"1,4,5,1",Pre-Chorus,Hiiragi Town School Days - Muv-Luv Extra OST
Bo Donaldson and the Heywoods,"1,4,5,1",Chorus,Billy Don't Be a Hero
Ludwig van Beethoven,"1,4,5,1",Bridge,Fuer Elise
Reel Big Fish,"1,4,5,1",Intro,I Want Your Girlfriend To Be My Girlfriend Too
Wolfgang Amadeus Mozart,"1,4,5,1",Chorus,Rondo Alla Turca
Wolfgang Amadeus Mozart,"1,4,5,1",Solo,Rondo Alla Turca
Elvis Costello,"1,4,5,1",Verse,Oliver's Army
Elvis Costello,"1,4,5,1",Chorus,Oliver's Army
Loverboy,"1,4,5,1",Chorus,Working For The Weekend
Rednex,"1,4,5,1",Chorus,Cotton Eye Joe
The Heavy,"1,4,5,1",Chorus,Stuck
Helloween,"1,4,5,1",Chorus,Your turn
Old Spice,"1,4,5,1",Chorus,Dadsong
Maxime Le Forestier,"1,4,5,1",Verse,Education Sentimentale
Queen,"1,4,5,1",Verse,Need Your Loving Tonight
Native Construct,"1,4,5,1",Chorus,Chromatic Aberration
Chvrches,"1,4,5,1",Chorus,Dead Air
The Police,"1,4,5,1",Pre-Chorus and Chorus,Message In A Bottle
Grouplove,"1,4,5,1",Pre-Chorus,Shark Attack
A R Rahman,"1,4,5,1",Chorus,Roja
Animusic,"1,4,5,1",Outro,Harmonic Voltage
Lonestar,"1,4,5,1",Chorus,Don't Let's Talk About Lisa
They Might Be Giants,"1,4,5,1",Verse,Everything Right Is Wrong Again
John Mayer,"1,4,5,1",Chorus,Walt Grace's Submarine Test
Jessie J,"1,4,5,1",Intro and Verse,Flashlight
Nintendo,"1,4,5,1",Intro and Verse,Pokemon Red And Blue - Pallet Town
Franz Schubert,"1,4,5,1",Verse,Der Koenig In Thule
Florence and the Machine,"1,4,5,1",Intro and Verse,Shake It Out
Weird Al Yankovic,"1,4,5,1",Chorus,The Night Santa Went Crazy
Justin Bieber,"1,4,5,1",Intro,Purpose
Bob Seger,"1,4,5,1",Chorus,Hollywood Nights
Lita Ford,"1,4,5,1",Chorus,Kiss Me Deadly
Regina Spektor,"1,4,5,1",Chorus,Better
Houndmouth,"1,4,5,1",Chorus,Sedona
Houndmouth,"1,4,5,1",Chorus,Say It
Blink 182,"1,4,5,1",Bridge,All The Small Things
Renaud,"1,4,5,1",Verse,Manhattan-Kaboul
Wolfgang Amadeus Mozart,"1,4,5,1",Outro,K387 String Quartet No14 In G Major
Kazoo Kid,"1,4,5,1",Pre-Chorus and Chorus,Special Friends
Rex Preston and Miranda Sykes,"1,4,5,1",Verse,Me And My Sister The Moon
The Cranberries,"1,4,5,1",Verse,No Need To Argue
Tally Hall,"1,4,5,1",Verse,Haiku
Fanfarlo,"1,4,5,1",Verse,Harold T Wilkins
ArmanArX,"1,4,5,1",Chorus,Jangan Play
Namco,"1,4,5,1",Verse,New Rally-X Theme
The Weepies,"1,4,5,1",Verse,All That I Want
ArmanArX,"1,4,5,1",Chorus,SalahBeli
Fleet Foxes,"1,4,5,1",Verse,Tiger Mountain Peasant Song
They Might Be Giants,"1,4,5,1",Chorus,Don't Let's Start
Petula Clark,"1,4,5,1",Verse,Downtown
Daniel Boone,"1,4,5,1",Chorus,Beautiful Sunday
Blondie,"1,4,5,1",Verse,Sunday Girl
Black20 Studios,"1,4,5,1",Intro and Verse,I Am A Building
The Kinks,"1,4,5,1",Verse,Strangers
Scott Krippayne,"1,4,5,1",Verse,I'm Not Cool
Brian Fallon,"1,4,5,1",Intro and Verse,Honey Magnolia
Toby Fox,"1,4,5,1",Verse,Dogsong
Derrick Harriott,"1,4,5,1",Chorus,Let Me Down Easy
GiIvaSunner,"1,4,5,1",Verse,Tem Shop
Planxty,"1,4,5,1",Verse,Si Bheag Si Mhor
Alex G,"1,4,5,1",Chorus,Thorns
Game Freak,"1,4,5,1",Intro and Verse,SS Anne - Pokemon Red and Blue
Dario G,"1,4,5,1",Intro,Sunchyme
Daya,"1,4,5,1",Chorus,Sit Still Look Pretty
Toru Minegishi,"1,4,5,1",Chorus,Tokimeki Bomb Rush
Mini Pati,"1,4,5,1",Chorus Lead-Out,Acha Cha Kare
Mini Pati,"1,4,5,1",Chorus Lead-Out,Acha Cha Karee
CHVRCHES,"1,4,5,1",Chorus,Leave a Trace
Vampire Weekend,"1,4,5,1",Intro,Cape Cod Kwassa Kwassa
The Beatles,"1,4,5,1",Bridge,Please Please Me
Elton John,"1,4,5,1",Chorus,Don't Let The Sun Go Down On Me
Perfume,"1,4,5,1",Chorus,Sweet Donuts
Red Hot Chili Peppers,"1,4,5,1",Intro,Goodbye Angels
Julia Holter,"1,4,5,1",Verse,Feel You
Blink-182,"1,4,5,1",Chorus,Teenage Satellites
Blink-182,"1,4,5,1",Verse,Going Away To College
Blink-182,"1,4,5,1",Chorus,Going Away To College
Adam Lambert,"1,4,5,6",Chorus,Whataya Want from Me
Bruno Mars,"1,4,5,6",Chorus,When I Was Your Man
Counting Crows,"1,4,5,6",Verse,Round Here
Guns N' Roses,"1,4,5,6",Outro 2,November Rain
John Denver,"1,4,5,6",Verse,Annie's Song
Katy Perry,"1,4,5,6",Chorus,ET
Leonard Cohen,"1,4,5,6",Verse,Hallelujah
Nicki Minaj,"1,4,5,6",Bridge,Turn Me On
Owl City,"1,4,5,6",Chorus,Fireflies
Pink,"1,4,5,6",Chorus,Who Knew
The Rolling Stones,"1,4,5,6",Chorus,Time Is On My Side
Weezer,"1,4,5,6",Chorus,Buddy Holly
David Guetta - Avicii,"1,4,5,6",Pre-Chorus and Chorus,Sunshine
Jeff Buckley,"1,4,5,6",Verse,Hallelujah
Capsule,"1,4,5,6",Solo,Starry Sky
Brooke Fraser,"1,4,5,6",Chorus,Something In The Water
Muse,"1,4,5,6",Pre-Chorus and Chorus,Time Is Running Out
Krewella,"1,4,5,6",Pre-Chorus,Alive
Pokemon,"1,4,5,6",Chorus,Opening Theme
Wolfgang Gartner,"1,4,5,6",Pre-Chorus,Space Junk
Dj Sammy,"1,4,5,6",Intro,Heaven
The Killers,"1,4,5,6",Intro,When You Were Young
Krewella,"1,4,5,6",Verse and Pre-Chorus,One Minute
The Fray,"1,4,5,6",Chorus,How To Save A Life
Madonna,"1,4,5,6",Chorus,Material Girl
Weird Al Yankovic,"1,4,5,6",Chorus,Everything You Know Is Wrong
Train,"1,4,5,6",Verse,Bruises
Chris Brown,"1,4,5,6",Chorus,Yeah 3x
Avicii,"1,4,5,6",Verse,Dear Boy
Avicii,"1,4,5,6",Chorus,Dear Boy
Outkast,"1,4,5,6",Chorus,Hey Ya
The Wonders,"1,4,5,6",Intro and Verse,That Thing You Do
Agoaniki-P,"1,4,5,6",Intro and Verse,Double Lariat - featuring Megurine Luka
Howard Shore,"1,4,5,6",Verse,Concerning Hobbits
Zedd,"1,4,5,6",Verse,Stay the Night
Green Day,"1,4,5,6",Verse,Good Riddance - Time of Your Life
Green Day,"1,4,5,6",Solo,Good Riddance - Time of Your Life
Green Day,"1,4,5,6",Chorus,Amy
Sarah Blasko,"1,4,5,6",Chorus,Flame Trees
Lana Del Rey,"1,4,5,6",Verse,Young and Beautiful
Lana Del Rey,"1,4,5,6",Bridge,Young and Beautiful
Iron Maiden,"1,4,5,6",Verse,Blood Brothers
South Park,"1,4,5,6",Intro and Verse,Princess Kenny
ThePianoGuys,"1,4,5,6",Intro,Berlin
Tristam and Braken Monstercat,"1,4,5,6",Instrumental,Flight
Dj Encore feat Engelina,"1,4,5,6",Chorus,I See Right Through To You
Dj Encore feat Engelina,"1,4,5,6",Instrumental,I See Right Through To You
Archie,"1,4,5,6",Chorus,Famous
Petter - Daniel Adams-Ray,"1,4,5,6",Chorus,Hall om mig
IDA,"1,4,5,6",Chorus,Maybe I Like It
Roxette,"1,4,5,6",Chorus,How Do You Do
Brad Paisley and Alison Krauss,"1,4,5,6",Verse and Pre-Chorus,Whiskey Lullaby
Krewella,"1,4,5,6",Intro,Alive
Nadia Ali,"1,4,5,6",Intro and Verse,Pressure
Nadia Ali,"1,4,5,6",Pre-Outro,Pressure
Jacksfilms,"1,4,5,6",Intro,Jackisanerd
Avicii,"1,4,5,6",Pre-Chorus and Chorus,Dear Boy
Arty,"1,4,5,6",Chorus,Around The World
Kesha,"1,4,5,6",Pre-Chorus,Die Young
Forever The Sickest Kids,"1,4,5,6",Intro,Whoa Oh Me vs Everyone
Cro,"1,4,5,6",Intro,Einmal Um Die Welt
Ellie Goulding,"1,4,5,6",Chorus,Guns And Horses
The Beatles,"1,4,5,6",Verse,I Will
ZUN,"1,4,5,6",Chorus,The Great Fairy Wars - Fairy Wars
Muse,"1,4,5,6",Verse,Guiding Light
Archie feat Brenton Mattheus,"1,4,5,6",Verse and Pre-Chorus,Kingdom 
Grum,"1,4,5,6",Chorus,Heartbeats
Disney,"1,4,5,6",Verse,I'll Make A Man Out Of You
Regina Spektor,"1,4,5,6",Chorus,Samson
Carly Simon,"1,4,5,6",Chorus,With A Few Good Friends
Disney - Hercules,"1,4,5,6",Chorus,I Can Go The Distance
Veronica Maggio,"1,4,5,6",Intro,Jag kommer
Veronica Maggio,"1,4,5,6",Chorus,Jag kommer
Bruce Springsteen,"1,4,5,6",Bridge,Dancing in the Dark
Dawid Podsiadlo,"1,4,5,6",Verse,Trojkaty i Kwadraty
Eve 6,"1,4,5,6",Chorus,Promise
3LAU,"1,4,5,6",Verse,How You Love Me
Ellie Lawson,"1,4,5,6",Chorus,Calling You - Vadim Spark Remix
Apollo,"1,4,5,6",Pre-Chorus,Dance - Re-Con Remix
Apollo,"1,4,5,6",Chorus,Dance - Re-Con Remix
Andre Sobota,"1,4,5,6",Verse,Voyager
Justin Bieber,"1,4,5,6",Chorus,Beauty And A Beat
Biffy Clyro,"1,4,5,6",Verse,The Captain
Mark Mothersbaugh,"1,4,5,6",Pre-Chorus,The Sims 2 - Bare Bones
Zedd,"1,4,5,6",Verse,Stache
The Decemberists,"1,4,5,6",Verse,16 Military Wives
Eisley,"1,4,5,6",Intro,Go Away
Eisley,"1,4,5,6",Chorus,Go Away
The Living End,"1,4,5,6",Chorus,All Torn Down
Imposs Ft J Perry,"1,4,5,6",Chorus,You're On My Mind
Banks,"1,4,5,6",Verse,Brain
Logan Mayers,"1,4,5,6",Verse,Afternoon Regret
The World Ends With You,"1,4,5,6",Chorus,Deja Vu
Mika Nakashima,"1,4,5,6",Chorus,ichiban kirei na watashi wo
Douglas Firs,"1,4,5,6",Chorus,Shimmer and Glow
Riviera The Promised Land,"1,4,5,6",Pre-Chorus and Chorus,All You Have To Do Is Practice
Nintendo,"1,4,5,6",Verse,Chilly Waters
Go West,"1,4,5,6",Chorus,King Of Wishful Thinking
Yasunori Mitsuda,"1,4,5,6",Instrumental,Chrono Trigger - Frog's Theme
Project 46,"1,4,5,6",Chorus,Reasons
Tobu,"1,4,5,6",Chorus,Colors
Tove Lo,"1,4,5,6",Verse and Pre-Chorus,Talking Body
Tove Lo,"1,4,5,6",Chorus,Talking Body
Myla Smith,"1,4,5,6",Verse,Can't Say No
Paramore,"1,4,5,6",Intro,Pressure
Vance Joy,"1,4,5,6",Bridge,Georgia
Rush,"1,4,5,6",Outro,Subdivisions
Stone Sour,"1,4,5,6",Chorus,Through Glass
Shinedown,"1,4,5,6",Verse and Pre-Chorus,Second Chance
The Police,"1,4,5,6",Pre-Chorus and Chorus,Message In A Bottle
blur,"1,4,5,6",Chorus,Coffee and TV
Krewella,"1,4,5,6",Pre-Chorus and Chorus,Alive
Obadiah Parker,"1,4,5,6",Verse,Hey Ya
Rustie,"1,4,5,6",Chorus,After Light
The Cinematics,"1,4,5,6",Chorus,A Strange Education
Katy Perry,"1,4,5,6",Verse and Pre-Chorus,Part Of Me
Katy Perry,"1,4,5,6",Chorus,Part Of Me
Sia,"1,4,5,6",Bridge,Cellophane
MitiS,"1,4,5,6",Intro,Innocent Discretion
Broiler ft RAVVEL,"1,4,5,6",Intro and Verse,Wild Eyes
Broiler ft RAVVEL,"1,4,5,6",Pre-Chorus,Wild Eyes
Nightwish,"1,4,5,6",Chorus,Over the Hills and Far Away
Radiohead,"1,4,5,6",Chorus,Let Down
Shawn Mendes,"1,4,5,6",Verse and Pre-Chorus,Stitches
Shovel Knight - La Danse Macabre,"1,4,5,6",Chorus,Jake Kaufman
Drake,"1,4,5,6",Chorus,Marvin's Room
Metro Station,"1,4,5,6",Verse,Shake It
Metro Station,"1,4,5,6",Pre-Chorus,Shake It
Cat Stevens,"1,4,5,6",Verse,Peace Train
Gemini,"1,4,5,6",Intro,Fire Inside Mr FijiWiji Remix
Stephen,"1,4,5,6",Pre-Outro,Crossfire
Nicki Minaj,"1,4,5,6",Bridge,Va Va Voom
Rick Springfield,"1,4,5,6",Chorus,Human Touch
The Smiths,"1,4,5,6",Instrumental,William It Was Really Nothing
Tori Kelly,"1,4,5,6",Chorus,Hollow
Eisley,"1,4,5,6",Verse,Drink The Water
Nintendo,"1,4,5,6",Intro and Verse,Super Mario Land - Chai Kingdom
Renaud,"1,4,5,6",Verse,Manhattan-Kaboul
Ryn Weaver,"1,4,5,6",Verse and Pre-Chorus,The Fool
Area 11,"1,4,5,6",Intro and Verse,Heaven Piercing Giga Drill
Sigala,"1,4,5,6",Verse,Say You Do
Madeon,"1,4,5,6",Solo,Pop Culture
ZUN,"1,4,5,6",Intro,Fall of Fall - Autumnal Waterfall
Jenny Owen Youngs,"1,4,5,6",Chorus,Hot In Herre
Tristan and braken,"1,4,5,6",Intro,Flight
Woodkid,"1,4,5,6",Verse,I Love You
Omarion ft Chris Brown and Jhene Aiko,"1,4,5,6",Chorus,Post To Be
ArmanArX,"1,4,5,6",Chorus,LKY Fansku Tapi Hatersku
Big Giant Circles,"1,4,5,6",Chorus,Sevcon
Puppet,"1,4,5,6",Chorus,Answers
Scott Krippayne,"1,4,5,6",Verse,I'm Not Cool
FamicomForever,"1,4,5,6",Chorus,Tame Trip
Unknown Mortal Orchestra,"1,4,5,6",Verse,Multi-Love
The Oh Hellos,"1,4,5,6",Chorus,Hello My Old Heart
Maan,"1,4,5,6",Verse,Ride It
Seinabo Sey,"1,4,5,6",Chorus,Younger
Duran Duran,"1,4,5,6",Pre-Chorus and Chorus,Come Undone
Major Lazer,"1,4,5,6",Chorus,Light It Up ft Nyla and Fuse ODG Remix
Mini Pati,"1,4,5,6",Chorus,Hirari Kirakira Yami Yami Museum
Black Sabbath,"1,4,5,6",Intro,Heaven and Hell
Belinda Carlisle,"1,4,5,6",Chorus,Heaven is a Place on Earth
Toru Minegishi,"1,4,5,6",Bridge,Splatoon - Seaskape
Spice Girls,"1,4,5,6",Intro,Mama
Blink-182,"1,4,5,6",Chorus,Teenage Satellites
Rihanna,"1,4,5,4",Pre-Chorus,Unfaithful
Ritchie Valen,"1,4,5,4",Chorus,La Bamba
Vengaboys,"1,4,5,4",Intro,Up and Down
Warren Zevon,"1,4,5,4",Bridge,Please Stay
Pink,"1,4,5,4",Chorus,Trouble
Neon Trees,"1,4,5,4",Chorus,Everybody Talks
Neutral Milk Hotel,"1,4,5,4",Verse,Two-Headed Boy
Magnetic Fields,"1,4,5,4",Verse,Acoustic Guitar
UB40,"1,4,5,4",Intro and Verse,Red Red Wine
Ben Folds Five,"1,4,5,4",Chorus,Brick
Elvis Costello,"1,4,5,4",Verse,Big Boys
The Troggs,"1,4,5,4",Verse,Wild Thing
Iron Maiden,"1,4,5,4",Chorus,The Number of the Beast
Roxette,"1,4,5,4",Verse,How Do You Do
Kid Rock,"1,4,5,4",Verse,Picture ft Sheryl Crow
Arty,"1,4,5,4",Chorus,Around The World
Joanna Newsom,"1,4,5,4",Verse,This Side Of The Blue
They Might Be Giants,"1,4,5,4",Chorus,Ana Ng
Nintendo - Asuka Ohta - Ryo Nagamatsu,"1,4,5,4",Verse,Mario Kart Wii - Daisy Circuit
Langhorne Slim,"1,4,5,4",Verse,Worries
One piece,"1,4,5,4",Intro,We Are
TISM,"1,4,5,4",Chorus,Everyone Else Has Had More Sex Than Me
Mark Mothersbaugh,"1,4,5,4",Pre-Chorus and Chorus,The Sims 2 - Seasons Theme
The White Stripes,"1,4,5,4",Intro,My Doorbell
Koji Kondo,"1,4,5,4",Intro and Verse,Super Mario Bros Overworld Theme
High School Musical,"1,4,5,4",Outro,Start of Something New
Pomplamoose,"1,4,5,4",Verse and Pre-Chorus,River Shiver
Teenage Mutant Ninja Turtles,"1,4,5,4",Chorus,Pizza Power
Taylor Swift,"1,4,5,4",Chorus,Shake It Off
Eric Whitacre,"1,4,5,4",Intro,A Boy and a Girl
Game Freak,"1,4,5,4",Intro and Verse,Coumarine City
Simple Minds,"1,4,5,4",Verse,Don't You Forget About Me
Simple Minds,"1,4,5,4",Chorus,Don't You Forget About Me
David Bowie,"1,4,5,4",Chorus,Let's Dance
Sloan,"1,4,5,4",Outro,She Says What She Means
Taylor Swift,"1,4,5,4",Verse,Shake It Off
Taylor Swift,"1,4,5,4",Pre-Chorus,Shake It Off
Culture Club,"1,4,5,4",Verse and Pre-Chorus,Karma Chameleon
Joan Jett,"1,4,5,4",Verse,Bad Reputation
Paul McCartney,"1,4,5,4",Verse and Pre-Chorus,Queenie Eye
Kotoba no Puzzle,"1,4,5,4",Pre-Chorus and Chorus,Futari no Mojipittan
Schoolhouse Rock,"1,4,5,4",Pre-Chorus and Chorus,Interplanet Janet
Rush,"1,4,5,4",Verse,Closer to the Heart
Taylor Swift,"1,4,5,4",Verse and Pre-Chorus,Mean
Flo Rida,"1,4,5,4",Chorus,What I Like About You ft Fitz
Green Day,"1,4,5,4",Chorus,Minority
Monika Brodka,"1,4,5,4",Verse,W pieciu smakach
Bowling For Soup,"1,4,5,4",Chorus,High School Never Ends
The Mighty Mighty Bosstones,"1,4,5,4",Verse,The Magic of Youth
Serge Gainsbourg,"1,4,5,4",Verse,Je t'aime - moi non plus
Nintendo,"1,4,5,4",Verse,Squid Kid
OMI,"1,4,5,4",Pre-Chorus and Chorus,Cheerleader
Twin Atlantic,"1,4,5,4",Chorus,Heart And Soul
Pink Floyd,"1,4,5,4",Outro,Sheep
The Shins,"1,4,5,4",Chorus,Simple Song
John Travolta and Olivia Newton-John,"1,4,5,4",Chorus,Summer Nights
Traverse Town,"1,4,5,4",Instrumental,Kingdom Hearts
Mutemath,"1,4,5,4",Chorus,Typical
Regina Spektor,"1,4,5,4",Chorus,Fidelity
REM,"1,4,5,4",Chorus,Stand
John Mellencamp,"1,4,5,4",Chorus,Pink Houses
Skid Row,"1,4,5,4",Verse,I Remember You
Fountains of Wayne,"1,4,5,4",Chorus,Hey Julie
ryo,"1,4,5,4",Instrumental,Black Rock Shooter
Josh Mancell,"1,4,5,4",Instrumental,Crash Bandicoot Theme
Kazoo Kid,"1,4,5,4",Pre-Chorus and Chorus,Special Friends
Area 11,"1,4,5,4",Intro and Verse,Heaven Piercing Giga Drill
Brad Paisley,"1,4,5,4",Verse,Two Feet of Topsoil
Fleetwood Mac,"1,4,5,4",Intro and Verse,Gypsy
Zayn,"1,4,5,4",Pre-Chorus and Chorus,PILLOWTALK
Juice Newton,"1,4,5,4",Verse,Angel Of The Morning
ArmanArX,"1,4,5,4",Chorus,SalahBeli
Cyndi Lauper,"1,4,5,4",Chorus,True Colors
No Doubt,"1,4,5,4",Chorus,Underneath It All
Black Eyed Peas,"1,4,6,5",Chorus,Just Can't Get Enough
Counting Crows,"1,4,6,5",Chorus,Anna Begins
Daughtry,"1,4,6,5",Chorus,Home
Daughtry,"1,4,6,5",Pre-Chorus,Home
Daughtry,"1,4,6,5",Verse,Home
Demi Lovato,"1,4,6,5",Chorus,Skyscraper
Demi Lovato,"1,4,6,5",Intro,Skyscraper
Fine Young Cannibals,"1,4,6,5",Chorus,She Drives Me Crazy
K'naan,"1,4,6,5",Chorus,World Cup Theme
K'naan,"1,4,6,5",Verse,World Cup Theme
Kelly Clarkson,"1,4,6,5",Verse,Breakaway
One Direction,"1,4,6,5",Chorus,What Makes You Beautiful
Taio Cruz,"1,4,6,5",Chorus,Dynamite
Taio Cruz,"1,4,6,5",Pre-Chorus,Dynamite
Taylor Swift,"1,4,6,5",Verse,Stay Stay Stay
Taylor Swift,"1,4,6,5",Chorus,Stay Stay Stay
Cher Lloyd feat Becky G,"1,4,6,5",Chorus,Oath
Wiz Khalifa,"1,4,6,5",Chorus,No Sleep
Matchbox 20,"1,4,6,5",Intro,Unwell
Boston,"1,4,6,5",Pre-Chorus,More Than A Feeling
Boston,"1,4,6,5",Chorus,More Than A Feeling
Sean Paul,"1,4,6,5",Pre-Chorus,Other Side Of Love
Celine Dion,"1,4,6,5",Chorus,That's the Way It Is
The Shins,"1,4,6,5",Verse,New Slang
The Lumineers,"1,4,6,5",Bridge,Ho Hey
Carolina Liar,"1,4,6,5",Intro,Show Me What I'm Looking For
Carolina Liar,"1,4,6,5",Chorus,Show Me What I'm Looking For
Justin Scharvona,"1,4,6,5",Verse,Croc The Adventure Begins
M83,"1,4,6,5",Chorus,Midnight City
Helloween,"1,4,6,5",Chorus,Don't stop being crazy
Bryan Adams,"1,4,6,5",Pre-Chorus and Chorus,Summer of 69
The Killers,"1,4,6,5",Chorus,Mr Brightside
The Killers,"1,4,6,5",Chorus Lead-Out,Mr Brightside
The Killers,"1,4,6,5",Bridge,Mr Brightside
The Killers,"1,4,6,5",Outro,Mr Brightside
Relient K,"1,4,6,5",Chorus,Forgiven
Kesha,"1,4,6,5",Chorus,Die Young
nanobii,"1,4,6,5",Chorus,astral blast
