artist,cp,section,song
Hailee Steinfeld,"5,6,1",Verse,Love Myself
Hailee Steinfeld,"5,6,1",Pre-Chorus,Love Myself
Hailee Steinfeld,"5,6,1",Chorus,Love Myself
Chevelle,"5,6,1",Chorus,Closure
Tristan and braken,"5,6,1",Intro,Flight
Nightwish,"5,6,1",Intro,Ever Dream
Woodkid,"5,6,1",Verse,I Love You
Pearl Jam,"5,6,1",Chorus,Indifference
Faith No More,"5,6,1",Intro,Epic
ArmanArX,"5,6,1",Chorus,LKY Fansku Tapi Hatersku
ArmanArX,"5,6,1",Intro and Verse,Sukirman
Big Giant Circles,"5,6,1",Intro and Verse,Sevcon
Big Giant Circles,"5,6,1",Chorus,Sevcon
Panic At The Disco,"5,6,1",Pre-Chorus,This Is Gospel
FamicomForever,"5,6,1",Verse,Tame Trip
Black Sabbath,"5,6,1",Intro and Verse,Iron Man
Au5,"5,6,1",Intro,Follow You feat Danyka Nadeau
The Oh Hellos,"5,6,1",Chorus,Hello My Old Heart
Lord Huron,"5,6,1",Chorus,The Stranger
Kevin Gates,"5,6,1",Chorus,2 Phones
Sean Kingston,"5,6,1",Chorus,Fire Burning
Maan,"5,6,1",Verse,Ride It
Virtual Riot,"5,6,1",Intro,Lunar
Toru Minegishi,"5,6,1",Pre-Chorus,Tokimeki Bomb Rush
Marina and the Diamonds,"5,6,1",Chorus,Bubblegum Bitch
Nintendo,"5,6,1",Pre-Chorus,Splatoon - Jam Session
Seinabo Sey,"5,6,1",Verse,Younger
Seinabo Sey,"5,6,1",Chorus,Younger
Toby Fox,"5,6,1",Intro,Stronger Monsters
Keiichi Suzuki,"5,6,1",Chorus,Eight Melodies
Duran Duran,"5,6,1",Pre-Chorus and Chorus,Come Undone
Brand New,"5,6,1",Intro,The Archers Bows Have Broken
Tiny Moving Parts,"5,6,1",Verse,Headache
Muse,"5,6,1",Verse,Dead Inside
Greek Fire,"5,6,1",Verse and Pre-Chorus,Top Of The World
Mini Pati,"5,6,1",Chorus,Hirari Kirakira Yami Yami Museum
Mini Pati,"5,6,1",Pre-Chorus,Hirari kirakira Yami Yami Museum
Mini Pati,"5,6,1",Bridge,Hirari Kirakira Yami Yami Museum
Belinda Carlisle,"5,6,1",Chorus,Heaven is a Place on Earth
Luis Bacalov,"5,6,1",Intro and Verse,Django
Blink-182,"5,6,1",Verse,She's Out Of Her Mind
Aerosmith,"5,6,3",Verse,Cryin'
Ai Ootsuka,"5,6,3",Chorus,Sakuranbo
Belle and Sebastian,"5,6,3",Chorus,Like Dylan in the Movies
Calvin Harris,"5,6,3",Verse,Let's Go
Green Day,"5,6,3",Verse,Basketcase
Guns N' Roses,"5,6,3",Outro 2,November Rain
Katy Perry,"5,6,3",Chorus,Firework
Nintendo,"5,6,3",Chorus,Blanka's Theme
No Doubt,"5,6,3",Verse,Don't Speak
Rhapsody of Fire,"5,6,3",Chorus,Emerald Sword
Survivor,"5,6,3",Chorus,Eye Of The Tiger
Survivor,"5,6,3",Intro,Eye Of The Tiger
Survivor,"5,6,3",Verse,Eye Of The Tiger
Frou Frou,"5,6,3",Chorus,Let Go
Green Day,"5,6,3",Intro,Viva La Gloria
Takahashi Yu,"5,6,3",Verse and Pre-Chorus,Genjitsu to Iu Na no Kaibutsu to Tatakau MonoTachi
Martin Solveig,"5,6,3",Chorus,The Night Out - Madeon Remix
ItaloBrothers,"5,6,3",Chorus,This is Nightlife
Johann Pachelbel,"5,6,3",Intro,Canon in D Major
Johann Pachelbel,"5,6,3",Pre-Chorus,Canon in D Major
Johann Pachelbel,"5,6,3",Chorus,Canon in D Major
Kelly Clarkson,"5,6,3",Verse,Since U Been Gone
Fonic,"5,6,3",Chorus,The Hero
E-Type,"5,6,3",Chorus,Back 2 Life
Train,"5,6,3",Verse,Bruises
Justin Scharvona,"5,6,3",Verse,Croc The Adventure Begins
Avicii,"5,6,3",Chorus,Dear Boy
Helvetic Nerds,"5,6,3",Intro,Herodes
Nobuo Uematsu,"5,6,3",Instrumental,Bo-Kon-Ho-Ko
Evermore,"5,6,3",Verse,Running
The Human League,"5,6,3",Intro,Don't You Want Me
The Human League,"5,6,3",Pre-Chorus,Don't You Want Me
Lenka,"5,6,3",Chorus,Trouble is a Friend
Lenka,"5,6,3",Verse,Trouble is a Friend
Enya,"5,6,3",Verse,Caribbean Blue
Camo and Krooked,"5,6,3",Pre-Chorus,Run Riot
Archie feat Brenton Mattheus,"5,6,3",Chorus,Kingdom
Dio,"5,6,3",Chorus,Rainbow in the Dark
Mike Candys,"5,6,3",Intro,T-Rex
South Park,"5,6,3",Intro and Verse,Princess Kenny
Blind Guardian,"5,6,3",Chorus,Harvest of Sorrow
Blind Guardian,"5,6,3",Intro,A Past And Future Secret
Paul Van Dyk,"5,6,3",Chorus,For An Angel
Nintendo,"5,6,3",Bridge,Super Smash Bros Melee - Onett
Bruce Dickinson,"5,6,3",Chorus,Man Of Sorrows
Daft Punk,"5,6,3",Verse and Pre-Chorus,Aerodynamic
Disney Jodi Benson,"5,6,3",Pre-Chorus,Part of Your World
Archie,"5,6,3",Chorus,Famous
Instrumental Core,"5,6,3",Chorus,The Angels Among Demons
Toto,"5,6,3",Chorus,Hold The Line
Avicii,"5,6,3",Chorus,Shame On Me
Avicii,"5,6,3",Pre-Chorus and Chorus,Dear Boy
ParagonX9,"5,6,3",Instrumental,Chaoz Fantasy
Bill Withers,"5,6,3",Chorus,Ain't No Sunshine
Mladen Milicevic,"5,6,3",Verse,The Room
Jackson 5,"5,6,3",Intro,I Want You Back
Jackson 5,"5,6,3",Chorus,I Want You Back
The Beatles,"5,6,3",Verse,I Will
Red Hot Chili Peppers,"5,6,3",Verse,Under The Bridge
Red Hot Chili Peppers,"5,6,3",Chorus,Under The Bridge
Final Fantasy X-2,"5,6,3",Intro and Verse,Eternity Memory Of Lightwaves
The Beatles,"5,6,3",Bridge,And I Love Her
Miike Snow,"5,6,3",Verse,Animal
Bic Runga,"5,6,3",Verse,Sway
Marcus Werner,"5,6,3",Verse,Octavia
Octavia,"5,6,3",Chorus,Marcus Werner
Marcus Werner,"5,6,3",Chorus,Octavia
Gym Class Heroes And Ryan Tedder,"5,6,3",Intro and Verse,The Fighter
Shakira,"5,6,3",Chorus,Hips Don't Lie ft Wyclef Jean
Mako,"5,6,3",Pre-Chorus and Chorus,Our Story
Sylvie Vartan,"5,6,3",Chorus,Irresistiblement
Archie feat Brenton Mattheus,"5,6,3",Verse and Pre-Chorus,Kingdom 
Anamanaguchi,"5,6,3",Chorus,Akira
Florence and the Machine,"5,6,3",Chorus,Spectrum
David Guetta feat Sam Martin,"5,6,3",Chorus,Lovers On The Sun
Porter Robinson,"5,6,3",Pre-Chorus,Fresh Static Snow
Game Freak,"5,6,3",Intro and Verse,Lake Crater
Ela Rose,"5,6,3",Chorus,Lovely Words
DJ Genki feat yukacco,"5,6,3",Chorus,Planet
Foster The People,"5,6,3",Chorus,Best Friend
Veronica Maggio,"5,6,3",Intro,Jag kommer
Veronica Maggio,"5,6,3",Chorus,Jag kommer
ZUN,"5,6,3",Intro,Interdimensional Voyage of a Ghostly Ship
DJ Noriken feat yukacco,"5,6,3",Pre-Chorus and Chorus,Lucent
Qubicon and Reunify,"5,6,3",Solo,Utopia
Spongebob Squarepants,"5,6,3",Verse,A Day Like This
Mai Kadowaki - Erika Nakai,"5,6,3",Pre-Chorus,Strike Witches - Sweet Duet
Animusic,"5,6,3",Pre-Chorus,Aqua Harp
MGMT,"5,6,3",Verse,Electric Feel
Jamie Cullum,"5,6,3",Intro and Verse,Don't stop the music
Bonnie Tyler,"5,6,3",Chorus,Holding Out For A Hero
Rhianna,"5,6,3",Chorus,We Found Love Ft Calvin Harris
Cool and Create,"5,6,3",Chorus,Help me ERINNNNNN
Chipzel,"5,6,3",Chorus Lead-Out,Courtesy
Chipzel,"5,6,3",Outro,Courtesy
Disperse,"5,6,3",Chorus,Message From Atlantis
Eufonius,"5,6,3",Chorus,Mag Mell Cuckool Mix 2007 - Clannad OP
Tep No,"5,6,3",Chorus,It's Alright
Mausland Band,"5,6,3",Intro,Aggressive Alpine Skiing
Parry Gripp,"5,6,3",Verse,It's Raining Tacos
Mikkas,"5,6,3",Instrumental,Syndrome
Sage Koizumi,"5,6,3",Intro,Muv-Luv - Muv-Luv Extra OST
Grimes,"5,6,3",Chorus,REALiTi
Savant,"5,6,3",Chorus,Melody Circus
Darude,"5,6,3",Verse,Feel The Beat
Animusic,"5,6,3",Bridge,Acoustic Curves
Alan Silvestri,"5,6,3",Instrumental,The Cosmos Is Yours - Cosmos A SpaceTime Odyssey
Yann Tiersen,"5,6,3",Instrumental,La Valse D'Amelie
littlelamp100,"5,6,3",Intro,Mega Man Infamous Intent - Countless Tomes
littlelamp100,"5,6,3",Verse,Mega Man Infamous Intent - Countless Tomes
Madeon,"5,6,3",Pre-Chorus,Nonsense ft Mark Foster
Ryu,"5,6,3",Intro,532nm
Scatman John,"5,6,3",Pre-Chorus and Chorus,Scatman's World
Syn Cole,"5,6,3",Intro,It's You
Deathro,"5,6,3",Outro,Mega Man Infamous Intent - Hunt of the Reaper
Sash,"5,6,3",Chorus,Ecuador
Marlon Roudette,"5,6,3",Intro and Verse,New Age
The Salads,"5,6,3",Intro,Seasons
Wan Wan,"5,6,3",Verse,The Princess That Was Erased From History
The Mighty Mighty Bosstones,"5,6,3",Chorus,Bad News and Bad Breaks
Dire Straits,"5,6,3",Verse,Brothers In Arms
ZUN,"5,6,3",Intro,Pure Furies - Whereabouts of the Heart
Deep Purple,"5,6,3",Verse,Soldier Of Fortune
Electric Light Orchestria,"5,6,3",Verse,Rockaria
Jake Kaufman,"5,6,3",Verse,Shovel Knight - The Defender
Rustie,"5,6,3",Verse,4eva
Rick and Morty,"5,6,3",Verse and Pre-Chorus,Goodbye moonmen
Brandon Flowers,"5,6,3",Chorus,Can't Deny My Love
Dethklok,"5,6,3",Intro and Verse,Awaken
Madeon,"5,6,3",Pre-Chorus,La Lune ft Dan Smith
Walden,"5,6,3",Chorus,Ciaco
Imai Asami,"5,6,3",Chorus,Corpse Party - Shangri-La
The All-American Rejects,"5,6,3",Chorus,Night Drive
Rihanna,"5,6,3",Bridge,Rude Boy
Delain,"5,6,3",Chorus,Your Body is a Battleground
Delain,"5,6,3",Chorus,Sing to Me
PinocchioP,"5,6,3",Chorus,Nice To Meet You Mr Earthling
Yuuyu,"5,6,3",Intro and Verse,Deep-Sea Girl
Parkway Drive,"5,6,3",Intro,Horizons
Wan Wan,"5,6,3",Verse,Diva's Device
Smiley feat Kaan,"5,6,3",Chorus,Criminal
Madeon,"5,6,3",Chorus,Nonsense ft Mark Foster
Sigala,"5,6,3",Verse,Say You Do
Britney Spears,"5,6,3",Bridge,Criminal
ZUN,"5,6,3",Verse,Purest Sky and Sea
ZUN,"5,6,3",Verse and Pre-Chorus,Primordial Beat - Pristine Beat
NERD,"5,6,3",Verse,She Wants To Move
Thrice,"5,6,3",Chorus,Doublespeak
Puppet,"5,6,3",Chorus,Answers
Toby Fox,"5,6,3",Chorus,Asgore
Rihanna,"5,6,3",Chorus,Kiss It Better
Stephen Sondheim,"5,6,3",Outro,The Ballad of Sweeney Todd
FamicomForever,"5,6,3",Chorus,Tame Trip
Say Anything,"5,6,3",Verse,Attaboy
Toby Fox,"5,6,3",Bridge,Spear of Justice
Sondre Lerche,"5,6,3",Pre-Chorus,Say It All
Marina and the Diamonds,"5,6,3",Chorus,Bubblegum Bitch
Minami-ke Tadaima OP,"5,6,3",Verse,Shiawase High Tension
Toru Minegishi,"5,6,3",Verse,Splatoon - Calamari Inkantation
Toru Minegishi,"5,6,3",Verse,Splatoon - Tide Goes Out
Demi Lovato,"5,6,3",Verse,Body Say
BiBi,"5,6,3",Verse and Pre-Chorus,Love Live - Silent tonight
Blink-182,"5,6,3",Chorus,Teenage Satellites
Ayaka Hirahara,"5,1,4",Verse,Jupiter
Black Eyed Peas,"5,1,4",Chorus,Just Can't Get Enough
Bob Dylan,"5,1,4",Chorus,Like A Rolling Stone
Bon Jovi,"5,1,4",Chorus,Who says you can't go home
Braid Soundtrack,"5,1,4",Solo,Downstream
Britney Spears,"5,1,4",Verse,I'm Not A Girl
Bruno Mars,"5,1,4",Chorus,When I Was Your Man
Carrie Underwood,"5,1,4",Pre-Chorus,Ever Ever After
Counting Crows,"5,1,4",Chorus,Anna Begins
Demi Lovato,"5,1,4",Chorus,Skyscraper
Demi Lovato,"5,1,4",Intro,Skyscraper
Dire Straits,"5,1,4",Verse,Skateaway
Don McLean,"5,1,4",Chorus,American Pie
Fine Young Cannibals,"5,1,4",Chorus,She Drives Me Crazy
Fun,"5,1,4",Chorus,Some Nights
James Rich and Boots Randolph,"5,1,4",Verse,Yakety Sax
John Mayer,"5,1,4",Chorus,Walt Graces Submarine Test January 1967
Johnny Cash,"5,1,4",Verse,I Walk The Line
K'naan,"5,1,4",Chorus,World Cup Theme
K'naan,"5,1,4",Verse,World Cup Theme
Leonard Cohen,"5,1,4",Verse,Hallelujah
Lionel Richie,"5,1,4",Chorus,Hello
Miller 64,"5,1,4",Verse,Living The Dream
Modern Mothers,"5,1,4",Verse,Millions of People
My Little Pony,"5,1,4",Chorus,Winter Wrap Up
My Little Pony,"5,1,4",Verse,Winter Wrap Up
No Doubt,"5,1,4",Pre-Chorus,It's My Life
Oasis and Microsoft Songsmith,"5,1,4",Verse,Wonderwall - Songsmith Techno Mix
One Direction,"5,1,4",Chorus,What Makes You Beautiful
One Direction,"5,1,4",Verse,What Makes You Beautiful
Peter Paul and Mary,"5,1,4",Verse,Blowin' In The Wind
PRGuitarMan -Yamaha Vocaloid,"5,1,4",Chorus,Nyan Cat - nyanyanya
PRGuitarMan -Yamaha Vocaloid,"5,1,4",Verse,Nyan Cat - nyanyanya
Queen,"5,1,4",Solo 1,Bohemian Rhapsody
Rihanna,"5,1,4",Chorus,Only Girl In The World
Rob Hubbard,"5,1,4",Verse,Commando Highscore - Remember The War
Taio Cruz,"5,1,4",Chorus,Dynamite
Taio Cruz,"5,1,4",Pre-Chorus,Dynamite
The Beatles,"5,1,4",Verse,Here Comes the Sun
The Beatles,"5,1,4",Verse,I'm Looking Through You
The Beatles,"5,1,4",Verse,Lovely Rita
The Cardigans,"5,1,4",Chorus,Lovefool
The Pogues,"5,1,4",Intro and Verse,Streams of Whiskey
The Rolling Stones,"5,1,4",Chorus,Satisfaction
The Rolling Stones,"5,1,4",Chorus,Time Is On My Side
Train,"5,1,4",Chorus,Save Me San Francisco
Usher,"5,1,4",Verse,DJ's Got Us Falling In Love Again
Weezer,"5,1,4",Chorus,Buddy Holly
Afroman,"5,1,4",Verse,Because I Got High
Creedence Clearwater Revival,"5,1,4",Chorus,Down On The Corner
Creedence Clearwater Revival,"5,1,4",Verse,Down On The Corner
Jeff Buckley,"5,1,4",Verse,Hallelujah
Selena Gomez,"5,1,4",Chorus,Love You Like A Love Song
Selena Gomez,"5,1,4",Verse,Love You Like A Love Song
James Blunt,"5,1,4",Chorus,You're Beautiful
Green Day,"5,1,4",Pre-Chorus and Chorus,Oh Love
Jeff Marx and Robert Lopez,"5,1,4",Verse and Pre-Chorus,The Internet Is For Porn
Porter Robinson,"5,1,4",Pre-Chorus,Unison
They Might Be Giants,"5,1,4",Verse,Weep Day
Brooke Fraser,"5,1,4",Chorus,Something In The Water
Van Morrison,"5,1,4",Chorus,Brown Eyed Girl
Krewella,"5,1,4",Pre-Chorus,Alive
Queen,"5,1,4",Verse,Crazy Little Thing Called Love
Porter Robinson,"5,1,4",Chorus,Unison
Journey,"5,1,4",Pre-Chorus,Don't Stop Believing
Takahashi Yu,"5,1,4",Verse and Pre-Chorus,Genjitsu to Iu Na no Kaibutsu to Tatakau MonoTachi
Taylor Swift,"5,1,4",Verse,Stay Stay Stay
Taylor Swift,"5,1,4",Chorus,Stay Stay Stay
Vanessa Williams,"5,1,4",Verse and Pre-Chorus,Save The Best For Last
Wally Badarou,"5,1,4",Verse,The Dachstein Angels
Danny de Munk,"5,1,4",Chorus,Ik Voel Me Zo Verdomd Alleen
Camille Saint-Saens,"5,1,4",Chorus,Organ Symphony No 3 Op 78 - If I Had Words
Monica,"5,1,4",Verse,Angel Of Mine
Wiz Khalifa,"5,1,4",Chorus,No Sleep
Rascal Flatts,"5,1,4",Chorus,Bless The Broken Road
Rascal Flatts,"5,1,4",Verse,Bless The Broken Road
Daniel Powter,"5,1,4",Chorus,Bad Day
Fall Out Boy,"5,1,4",Pre-Chorus,I'm Like A Lawyer
Owl City,"5,1,4",Chorus,Alligator Sky
They Might Be Giants,"5,1,4",Chorus,Hopeless Bleak Despair
Matchbox 20,"5,1,4",Intro,Unwell
Hank Green,"5,1,4",Verse,I Know
Hank Green,"5,1,4",Chorus,I Know
Schmoyoho,"5,1,4",Chorus,Dead Giveaway
Kambua Manundu,"5,1,4",Intro and Verse,Again
Kambua Manundu,"5,1,4",Pre-Chorus and Chorus,Again
Kids Songs,"5,1,4",Outro,Old MacDonald Had a Farm
Boston,"5,1,4",Pre-Chorus,More Than A Feeling
Boston,"5,1,4",Chorus,More Than A Feeling
Jonti Picking,"5,1,4",Chorus,Badgers
Warren Zevon,"5,1,4",Verse,Things To Do In Denver When You're Dead
They Might Be Giants,"5,1,4",Pre-Chorus and Chorus,Why Must I Be Sad
Pink,"5,1,4",Chorus,Trouble
They Might Be Giants,"5,1,4",Chorus,No One Knows My Plan
Jeff Martin,"5,1,4",Verse,Flaming Moe's
Hanson,"5,1,4",Chorus,MMMBop
B-Witched,"5,1,4",Pre-Chorus and Chorus,C'est La Vie
Celine Dion,"5,1,4",Chorus,That's the Way It Is
Charles Wright - The Watts 103rd Street Rhythm Ban,"5,1,4",Intro,Express Yourself
Charles Wright,"5,1,4",Intro,Express Yourself
The Shins,"5,1,4",Verse,New Slang
Weezer,"5,1,4",Bridge,Island in the Sun
Tegan and Sara,"5,1,4",Pre-Chorus,I Was A Fool
The Lumineers,"5,1,4",Bridge,Ho Hey
Weird Al Yankovic,"5,1,4",Chorus,Everything You Know Is Wrong
Train,"5,1,4",Verse,Bruises
Train,"5,1,4",Chorus,Bruises
The Avett Brothers,"5,1,4",Verse,Kick Drum Heart
Train,"5,1,4",Verse,50 Ways to Say Goodbye
Queen,"5,1,4",Pre-Chorus and Chorus,Under pressure
Queen,"5,1,4",Pre-Chorus,Under pressure P2
COIL,"5,1,4",Verse,The Legendary Theme
They Might Be Giants,"5,1,4",Verse,Where Your Eyes Don't Go
The Moody Blues,"5,1,4",Verse,Once Upon a Time in your Wildest Dreams
Procul Harum,"5,1,4",Verse,Fellow Travellers
The Tokens,"5,1,4",Chorus,The Lion Sleeps Tonight
Schoolhouse Rock,"5,1,4",Verse,The Preamble
Schoolhouse Rock,"5,1,4",Chorus,Telegraph Line
Schoolhouse Rock,"5,1,4",Verse,Shot Heard 'Round the World
Jo Dee Messina,"5,1,4",Chorus,I'm Alright
Jo Dee Messina,"5,1,4",Verse,I'm Alright
Dixie Chicks,"5,1,4",Verse,Goodbye Earl
Avicii,"5,1,4",Verse,Dear Boy
Avicii,"5,1,4",Chorus,Dear Boy
Thompson Square,"5,1,4",Chorus,Are You Gonna Kiss Me Or Not
Buddy Holly,"5,1,4",Verse,Maybe Baby
The Wonders,"5,1,4",Intro and Verse,That Thing You Do
Rick Astley,"5,1,4",Chorus,Together Forever
Agoaniki-P,"5,1,4",Intro and Verse,Double Lariat - featuring Megurine Luka
Green Day,"5,1,4",Intro,Good Riddance - Time of Your Life
Tracy Chapman,"5,1,4",Verse,Give me one reason
Joan Jett,"5,1,4",Chorus,I Love Rock n Roll
Owl City,"5,1,4",Verse,Fireflies
Ben Folds Five,"5,1,4",Chorus,Brick
Howard Shore,"5,1,4",Verse,Concerning Hobbits
The Head and The Heart,"5,1,4",Chorus,Shake
Bob Marley,"5,1,4",Chorus,Stir It Up
Green Day,"5,1,4",Verse,Good Riddance - Time of Your Life
Green Day,"5,1,4",Chorus,Good Riddance - Time of Your Life
Green Day,"5,1,4",Solo,Good Riddance - Time of Your Life
Cheap Trick,"5,1,4",Verse,Surrender
Little Mermaid,"5,1,4",Verse,Under the Sea
John Williams,"5,1,4",Verse,Cantina Band
Armin Van Buuren,"5,1,4",Verse,Orbion
Steely Dan,"5,1,4",Verse,Gaucho
Disney,"5,1,4",Chorus,Kiss The Girl
Green Day,"5,1,4",Chorus,Amy
Dusty Springfield,"5,1,4",Verse,You Don't Have to Say You Love Me
nigahiga,"5,1,4",Bridge,Nice Guys
Sarah Blasko,"5,1,4",Chorus,Flame Trees
Silverchair,"5,1,4",Intro,After All These Years
Mental As Anything,"5,1,4",Intro and Verse,The Nips Are Getting Bigger
Pet Shop Boys,"5,1,4",Verse,It's a Sin
Sam Cooke,"5,1,4",Verse and Pre-Chorus,Another Saturday Night
Gummi Bears,"5,1,4",Chorus,Adventures of the Gummi Bears
Eric Johnson,"5,1,4",Verse,Cliffs of Dover
Sinead O'Connor,"5,1,4",Verse,Silent Night
Helloween,"5,1,4",Chorus,Don't stop being crazy
Avicii,"5,1,4",Pre-Chorus,Hey Brother
Bryan Adams,"5,1,4",Pre-Chorus and Chorus,Summer of 69
Nintendo,"5,1,4",Pre-Chorus and Chorus,Super Smash Bros Melee - Onett
The Killers,"5,1,4",Chorus,Mr Brightside
The Killers,"5,1,4",Chorus Lead-Out,Mr Brightside
The Killers,"5,1,4",Bridge,Mr Brightside
The Killers,"5,1,4",Outro,Mr Brightside
Helloween,"5,1,4",Chorus,If I knew
Casting Crowns,"5,1,4",Verse,O Come All Ye Faithful - Christmas
AC DC,"5,1,4",Chorus,Highway to Hell
Annie Lennox,"5,1,4",Chorus,Into The West
They Might Be Giants,"5,1,4",Chorus,Birdhouse In Your Soul
Kesha,"5,1,4",Chorus,Die Young
Buckner and Garcia,"5,1,4",Chorus,Wreck It Wreck-It Ralph
Owl City,"5,1,4",Bridge,Alligator Sky
HAL Laboratory,"5,1,4",Verse,Adventures of Lolo Theme
Petter - Daniel Adams-Ray,"5,1,4",Chorus,Hall om mig
Roxette,"5,1,4",Chorus,How Do You Do
Foster The People,"5,1,4",Intro,Don't Stop
Krewella,"5,1,4",Intro,Alive
They Might Be Giants,"5,1,4",Verse,Dead
Dion and the Belmonts,"5,1,4",Chorus,Teenager in Love
Hank Green,"5,1,4",Verse,It All Makes Sense at the End
Fun,"5,1,4",Chorus,Carry On
Fun,"5,1,4",Verse,All Alone
Fun,"5,1,4",Chorus,All Alone
Fun,"5,1,4",Bridge,All Alone
Avicii,"5,1,4",Pre-Chorus and Chorus,Dear Boy
Cool Joke,"5,1,4",Chorus,Undo-Full-Metal-Alchemist-FMA-OP3
Max Richter,"5,1,4",Chorus,On the Nature of Daylight
Pokemon,"5,1,4",Instrumental,Route 1 - 1st generation
Mozart,"5,1,4",Chorus,Turkish March
Camel,"5,1,4",Verse,Lady Fantasy
Jane Taylor,"5,1,4",Solo,Twinkle Twinkle Little Star
Zedd,"5,1,4",Pre-Chorus,Find You
dj TAKA,"5,1,4",Instrumental,snow storm
The Who,"5,1,4",Pre-Chorus and Chorus,Pinball Wizard
Andreas Schuller,"5,1,4",Chorus,Mobo 2012
Julieta Venegas,"5,1,4",Chorus Lead-Out,Canciones de Amor
The Beatles,"5,1,4",Verse,Oh Darling
One Republic,"5,1,4",Chorus Lead-Out,Good Life
Jimmy Buffett,"5,1,4",Verse,Fins
Kesha,"5,1,4",Pre-Chorus,Die Young
They Might Be Giants,"5,1,4",Chorus,Ana Ng
Nintendo - Asuka Ohta - Ryo Nagamatsu,"5,1,4",Verse,Mario Kart Wii - Daisy Circuit
Langhorne Slim,"5,1,4",Verse,Worries
The All-American Rejects,"5,1,4",Pre-Chorus and Chorus,Dirty Little Secret
Nintendo,"5,1,4",Intro,Earthbound Zero - Pollyanna
Nintendo,"5,1,4",Chorus,Earthbound Zero - Pollyanna
Jackson 5,"5,1,4",Intro,I Want You Back
Jackson 5,"5,1,4",Verse,I Want You Back
Jackson 5,"5,1,4",Chorus,I Want You Back
Phil Collins,"5,1,4",Chorus,You Can't Hurry Love
Everything But The Girl,"5,1,4",Solo,Downtown Train
Everything But The Girl,"5,1,4",Chorus,Downtown Train
The Blue Hearts,"5,1,4",Chorus,Linda Linda
The Ramones,"5,1,4",Verse,Blitzkrieg Bop
Counting Crows,"5,1,4",Intro,Accidentally in Love
Citizens,"5,1,4",Intro,Made Alive
Carmen Twillie,"5,1,4",Chorus,Circle Of Life
Daniel Ingram,"5,1,4",Verse,Apples to the Core
One piece,"5,1,4",Intro,We Are
Vanessa Hudgens,"5,1,4",Intro and Verse,When There Was Me and You - High School Musical
Vanessa Hudgens,"5,1,4",Solo,When There Was Me and You - High School Musical
Cold Chisel,"5,1,4",Verse,Khe Sanh
The Who,"5,1,4",Pre-Chorus and Chorus,I Can See For Miles
SoundTeMP,"5,1,4",Pre-Chorus,Theme Of Prontera
SoundTeMP,"5,1,4",Chorus,Theme Of Prontera
Ludwig Van Beethoven,"5,1,4",Solo 1,Piano Sonata No 8 ''Pathetique'' - 3rd Movement
Ludwig Van Beethoven,"5,1,4",Solo 2,Piano Sonata No 8 ''Pathetique'' - 3rd Movement
Gustav Holst,"5,1,4",Bridge,Jupiter from The Planets
Paul McCartney,"5,1,4",Verse,Sing The Changes
Zedd,"5,1,4",Pre-Chorus,Break Free feat - Ariana Grande
Hyadain--Sasaki Sayaka,"5,1,4",Intro,ZZZ------Nichijou-ED-3
The White Stripes,"5,1,4",Intro,My Doorbell
Rhythm Heaven,"5,1,4",Verse,Built To Scale
Tom Petty And The Heartbreakers,"5,1,4",Pre-Chorus and Chorus,I Won't Back Down
Elmer Bernstein,"5,1,4",Intro,The Magnificent Seven Theme
Kate Bush,"5,1,4",Chorus,Wuthering Heights
The White Stripes,"5,1,4",Verse,Offend In Every Way
Nintendo,"5,1,4",Instrumental,Tetris GB - C-Type Music
Elton John,"5,1,4",Chorus,The Oven Instructions Song
Twisted Sister,"5,1,4",Chorus,We're Not Gonna Take It
Man_boo,"5,1,4",Intro,In Reverse
Twisted Sister,"5,1,4",Verse,We're Not Gonna Take It
Jun Ishikawa,"5,1,4",Chorus,Green Greens
Jason Derulo,"5,1,4",Chorus,Trumpets
Jay Chou,"5,1,4",Intro,Silence
ABBA,"5,1,4",Chorus,So Long
ABBA,"5,1,4",Chorus,Waterloo
Joe Hisaishi,"5,1,4",Chorus,Laputa Castle in the Sky Main Theme
Game Freak,"5,1,4",Pre-Chorus,Route 201 Day
They Might Be Giants,"5,1,4",Pre-Chorus,Experimental Film
Jonathan Coulton,"5,1,4",Chorus,Shop Vac
Jonathan Coulton,"5,1,4",Chorus,I Feel Fantastic
John Denver,"5,1,4",Pre-Chorus and Chorus,Leaving On A Jet Plane
Blue Lagoon,"5,1,4",Chorus,Break My Stride
Midlake,"5,1,4",Bridge,Acts of Man
Mat Kearney,"5,1,4",Chorus,Sooner Or Later
Kazumi Totaka,"5,1,4",Intro,Bubblegum KK
Disney - Hercules,"5,1,4",Chorus,I Can Go The Distance
Black Lace,"5,1,4",Chorus,Hokey Cokey
Carmen Twillie,"5,1,4",Intro,Circle Of Life
Traditional,"5,1,4",Chorus,Happy Birthday
My Little Pony,"5,1,4",Chorus,Giggle at the Ghosty
Atomic Kitten,"5,1,4",Chorus,The Tide is High
Game Freak,"5,1,4",Chorus,Pokemon Center - Pokemon Red and Blue
Keith Jarrett,"5,1,4",Intro,Country
The White Stripes,"5,1,4",Verse 1,I'm Lonely
The White Stripes,"5,1,4",Verse 2,I'm Lonely
The White Stripes,"5,1,4",Verse,White Moon
Avicii,"5,1,4",Chorus,Hey Brother
Daughter,"5,1,4",Intro,Youth
John Mayer,"5,1,4",Chorus,Say
Nhato,"5,1,4",Chorus,Forbidden Soul
