artist,cp,section,song
Israel Kamakawiwoole,"5,6,4,1,5",Bridge,Somewhere Over the Rainbow
Virtual Riot,"5,6,4,1,5",Chorus,Energy Drink
Gary Allan,"5,6,4,1,5",Chorus,Smoke Rings in the Dark
Flo RIda,"5,6,4,1,5",Chorus,Whistle
YB,"5,6,4,1,5",Pre-Chorus,Flying Butterfly
YB,"5,6,4,1,5",Chorus,Flying Butterfly
The Offspring,"5,6,4,1,5",Verse,Self Esteem
Alligatoah,"5,6,4,1,5",Pre-Chorus and Chorus,Narben
Daddy Yankee,"5,6,4,1,5",Chorus,Limbo
Tiesto,"5,6,4,1,5",Chorus,Red Lights
The Script,"5,6,4,1,5",Intro,Hall of Fame
The Script,"5,6,4,1,5",Chorus,Hall of Fame
John Legend,"5,6,4,1,5",Intro and Verse,All of Me
John Legend,"5,6,4,1,5",Pre-Chorus and Chorus,All of Me
The All-American Rejects,"5,6,4,1,5",Verse,Dirty Little Secret
Florida Georgia Line,"5,6,4,1,5",Chorus,Cruise
Red Hot Chili Peppers,"5,6,4,1,5",Verse,Under The Bridge
All Levels at Once,"5,6,4,1,5",Chorus,Phoenix
Fergie,"5,6,4,1,5",Chorus,Big Girls Don't Cry
Kelly Clarkson,"5,6,4,1,5",Pre-Chorus and Chorus,Breakaway
Austra,"5,6,4,1,5",Chorus,Painful Like
HertzDevil,"5,6,4,1,5",Intro,Blueshift Galaxy
Scott McKenzie,"5,6,4,1,5",Chorus,San Francisco
Alexandra Stan,"5,6,4,1,5",Chorus,Get Back ASAP
Black Eyed Peas,"5,6,4,1,5",Chorus,Where Is The Love
Justice Crew,"5,6,4,1,5",Instrumental,Que Sera
Shakira,"5,6,4,1,5",Chorus,Whenever Wherever
Shakira,"5,6,4,1,5",Instrumental,Whenever Wherever
Michael Walthius,"5,6,4,1,5",Chorus,Dreaming in Stereo - Under The Moon
Les Friction,"5,6,4,1,5",Chorus,What You Need
John O'Callaghan ft Sarah Howells,"5,6,4,1,5",Verse and Pre-Chorus,Find Yourself
Olly Murs ,"5,6,4,1,5",Chorus,Dear Darlin
Fall Out Boy,"5,6,4,1,5",Verse,Young Volcanoes
Enrique ft Descemer Bueno Gente De Zona,"5,6,4,1,5",Verse and Pre-Chorus,Bailando Espanol
Enrique ft Descemer Bueno Gente De Zona,"5,6,4,1,5",Chorus,Bailando Espanol
Neo Cortex,"5,6,4,1,5",Chorus,Elements 2004
Neo Cortex,"5,6,4,1,5",Chorus,Elements
Neo Cortex,"5,6,4,1,5",Verse,Elements
Technikal and Nathalie ,"5,6,4,1,5",Chorus,Big Sky
Neo Cortex,"5,6,4,1,5",Instrumental,Elements
Green Day,"5,6,4,1,5",Instrumental,Boulevard of Broken Dreams
Jacksfilms,"5,6,4,1,5",Chorus,Give This Song A Title
John Mayer,"5,6,4,1,5",Chorus,Half of My Heart
Eric Whitacre,"5,6,4,1,5",Chorus,A Boy and a Girl
AFI,"5,6,4,1,5",Chorus,Girl's Not Grey
One Republic,"5,6,4,1,5",Chorus,Stop And Stare
Green Day,"5,6,4,1,5",Chorus,X-Kid
Heart,"5,6,4,1,5",Verse and Pre-Chorus,What About Love
Salia,"5,6,4,1,5",Intro,Trust
Chelsea Ward,"5,6,4,1,5",Verse,That's Falling in Love
Paul McCartney,"5,6,4,1,5",Verse,Meat Free Monday
A Great Big World,"5,6,4,1,5",Intro and Verse,Say Something
A Great Big World,"5,6,4,1,5",Chorus,Say Something
Avicii,"5,6,4,1,5",Pre-Chorus and Chorus,Father Told Me
Roomie,"5,6,4,1,5",Chorus,How To Make A Number One Song Without Talent
Avicii,"5,6,4,1,5",Chorus,The Days
Avicii,"5,6,4,1,5",Instrumental,The Nights FIFA 15 Soundtrack
3OH3,"5,6,4,1,5",Chorus,Don't Trust Me
Fountains Of Wayne,"5,6,4,1,5",Chorus,Stacy's Mum
The Calling,"5,6,4,1,5",Chorus,Wherever You Will Go
Calvin Harris,"5,6,4,1,5",Chorus,I Need Your Love
Calvin Harris,"5,6,4,1,5",Intro,I Need Your Love
Justice Crew,"5,6,4,1,5",Chorus,Que Sera
Bastille,"5,6,4,1,5",Verse,What Would You Do
Bastille,"5,6,4,1,5",Chorus,What Would You Do
Taylor Swift,"5,6,4,1,5",Chorus,Bad Blood
The Gaslight Anthem,"5,6,4,1,5",Verse,The Spirit of Jazz
Echosmith,"5,6,4,1,5",Chorus,Cool Kids
The Gaslight Anthem,"5,6,4,1,5",Verse,Have Mercy
Echosmith,"5,6,4,1,5",Intro,Cool Kids
Jimi Hendrix,"5,6,4,1,5",Verse,Bold As Love
Biffy Clyro,"5,6,4,1,5",Verse,The Captain
The Gaslight Anthem,"5,6,4,1,5",Chorus,45
Tomas Danko,"5,6,4,1,5",Verse,Plastic Pop
Martin Tungevaag,"5,6,4,1,5",Solo,Wicked Wonderland
Soldat Louis,"5,6,4,1,5",Chorus,Tirer des caisses
John Murphy,"5,6,4,1,5",Instrumental,Sunshine
Caramell,"5,6,4,1,5",Chorus,Caramelldansen
Michael Buble,"5,6,4,1,5",Verse,It's a Beautiful Day
Vangelis,"5,6,4,1,5",Intro and Verse,Hymne
Wyclef Jean,"5,6,4,1,5",Verse,Divine Sorrow
Alice Cooper,"5,6,4,1,5",Pre-Chorus and Chorus,Poison
The Pogues and Kirsty MacColl,"5,6,4,1,5",Verse,Fairytale of New York
Owl City,"5,6,4,1,5",Pre-Chorus,When Can I See You Again
Owl City,"5,6,4,1,5",Chorus,When Can I See You Again
Jay Sean,"5,6,4,1,5",Chorus,Down
Teddybears,"5,6,4,1,5",Chorus,Hey Boy
Motoi Sakuraba,"5,6,4,1,5",Verse,The Imperial City
Coldplay,"5,6,4,1,5",Bridge,Fix You
Sia,"5,6,4,1,5",Chorus,Elastic Heart
Nelly,"5,6,4,1,5",Chorus,Just A Dream
Sia,"5,6,4,1,5",Pre-Chorus,Elastic Heart
One Direction,"5,6,4,1,5",Verse,Nobody Compares
Mark Forster feat Sido,"5,6,4,1,5",Instrumental,Au Revoir
Strong Bad,"5,6,4,1,5",Chorus,The Cheat is Not Dead
One Direction,"5,6,4,1,5",Pre-Chorus,Heart Attack 
Weezer,"5,6,4,1,5",Chorus,No One Else
Agnes,"5,6,4,1,5",Chorus,Right Here Right Now
Sia,"5,6,4,1,5",Verse,Elastic Heart
Robin Schulz ft Jasmine Thompson,"5,6,4,1,5",Verse,Sun Goes Down
Robin Schulz ft Jasmine Thompson,"5,6,4,1,5",Pre-Chorus,Sun Goes Down
Eagle Eye Cherry,"5,6,4,1,5",Chorus,Save Tonight
Sia,"5,6,4,1,5",Chorus Lead-Out,Elastic Heart
The Horrible Crowes,"5,6,4,1,5",Intro and Verse,Crush
The Horrible Crowes,"5,6,4,1,5",Outro,Crush
Calvin Harris,"5,6,4,1,5",Pre-Chorus,I Need Your Love
Taylor Swift,"5,6,4,1,5",Chorus,Mean
Jordin Sparks,"5,6,4,1,5",Chorus,Battlefield
Arthur,"5,6,4,1,5",Chorus,Beginning of time
Carly Rae Jepsen,"5,6,4,1,5",Chorus,I Really Like You
Tristam and Braken,"5,6,4,1,5",Chorus,Far Away
Built By Titan,"5,6,4,1,5",Pre-Chorus,Heart And Soul
Jonathan Mann,"5,6,4,1,5",Chorus,Hey Defriender
Carrie Underwood,"5,6,4,1,5",Chorus,Good Girl
Bambee,"5,6,4,1,5",Chorus,Cowgirl
Steerner ft Corey Saxon,"5,6,4,1,5",Verse and Pre-Chorus,Sparks
The Electric Warehouse,"5,6,4,1,5",Chorus,The Hero
Miriam Bryant,"5,6,4,1,5",Verse and Pre-Chorus,Dragon
Miriam Bryant,"5,6,4,1,5",Chorus,Dragon
Daze,"5,6,4,1,5",Chorus,Sea Of Love -Remix-
Daze,"5,6,4,1,5",Verse and Pre-Chorus,Sea Of Love -Remix-
Alphabeat,"5,6,4,1,5",Chorus,Vacation
The Mighty Mighty Bosstones,"5,6,4,1,5",Chorus,So Sad To Say
Emilie Autumn,"5,6,4,1,5",Chorus,What If
Lost Frequencies,"5,6,4,1,5",Chorus,Are You With Me
Joss Whedon,"5,6,4,1,5",Verse,Going Through The Motions
Kodaline,"5,6,4,1,5",Bridge,One Day
The Mighty Mighty Bosstones,"5,6,4,1,5",Chorus,A Jackknife to a Swan
Sara Bareilles,"5,6,4,1,5",Verse,Uncharted
The Band Perry,"5,6,4,1,5",Chorus,If I Die Young
Sum 41,"5,6,4,1,5",Chorus,No Reason
Irish Stew of Sindidun,"5,6,4,1,5",Verse and Pre-Chorus,I Will Never Be Your Friend
Test 1,"5,6,4,1,5",Intro,Greek
Patent Pending,"5,6,4,1,5",Bridge,Hey Mario
Big Dope P,"5,6,4,1,5",Pre-Chorus,Hit Da Blokk
toto,"5,6,4,1,5",Intro,toto africa
Skylar Grey,"5,6,4,1,5",Verse,I Know You - Fifty Shades Of Grey
MitiS,"5,6,4,1,5",Bridge,Vulnerability
MitiS,"5,6,4,1,5",Chorus,Born
Katy Perry,"5,6,4,1,5",Bridge,Hot N Cold
Tenacious D,"5,6,4,1,5",Chorus Lead-Out,Beelzeboss
Madonna,"5,6,4,1,5",Verse and Pre-Chorus,The Power Of Goodbye
George Ezra,"5,6,4,1,5",Intro and Verse,Song 6
Adele,"5,6,4,1,5",Chorus,Hello
Alligatoah,"5,6,4,1,5",Chorus,Lass Liegen
Lynyrd Skynyrd,"5,6,4,1,5",Intro,Tuesday's Gone
TheFatRat,"5,6,4,1,5",Intro,Windfall
marny kennedy,"5,6,4,1,5",Intro,It's My Life
Antonim,"5,6,4,1,5",Chorus,Melancholy Soldier
marny kennedy,"5,6,4,1,5",Chorus,It's My Life
marny kennedy,"5,6,4,1,5",Pre-Outro,It's My Life
OMI,"5,6,4,1,5",Pre-Chorus,Hula Hoop
Love and Theft,"5,6,4,1,5",Chorus,Angel Eyes
Diplo and Sleepy Tom,"5,6,4,1,5",Pre-Chorus,Be Right There
Riggi and Piros,"5,6,4,1,5",Verse,Knightlife
Rachel Platten,"5,6,4,1,5",Chorus,Fight Song
John Hiatt,"5,6,4,1,5",Chorus,Cry Love
Lady Gaga,"5,6,4,1,5",Chorus,Second Time Around
Lady Gaga,"5,6,4,1,5",Chorus,Heavy Metal Lover
Taio Cruz,"5,6,4,1,5",Chorus,Break Your Heart
ryo,"5,6,4,1,5",Verse,Black Rock Shooter
Nicky Jam and Enrique Iglesias,"5,6,4,1,5",Chorus,El Perdon
Teddyloid,"5,6,4,1,5",Intro,MEMEME Final Part
Nightwish,"5,6,4,1,5",Outro,Amaranth
Pink,"5,6,4,1,5",Intro,Try
Pink,"5,6,4,1,5",Verse,Try
Pink,"5,6,4,1,5",Chorus,Try
Taylor Swift,"5,6,4,1,5",Intro,Bad Blood
Florida Georgia Line,"5,6,4,1,5",Intro and Verse,Get Your Shine On
carly ray,"5,6,4,1,5",Chorus,I JUST MET YOU
Deuce,"5,6,4,1,5",Chorus,The One
Toru Minegishi,"5,6,4,1,5",Verse,Splatfest Battle - Ink Me Up
Palm Trees,"5,6,4,1,5",Chorus,Casanova
Project 46,"5,6,4,1,5",Intro,Forgettable
DECO 27,"5,6,4,1,5",Chorus,Streaming Heart
The Police,"5,6,4,1,5",Verse,So Lonely
The Police,"5,6,4,1,5",Chorus,So Lonely
Robyn,"5,6,4,1,5",Chorus,Call Your Girlfriend
Kenshi Yonezu,"5,6,4,1,5",Chorus,Wooden Doll
Alan Walker,"5,6,4,1,5",Chorus,Faded
Basshunter,"5,6,4,1,5",Intro,DotA
No Doubt,"5,6,4,1,5",Intro,Spiderwebs
Brand New,"5,6,4,1,5",Bridge,Not the Sun
Nightwish,"5,6,4,1,5",Verse and Pre-Chorus,Wish I Had An Angel
Relient K,"5,6,4,1,5",Pre-Chorus,Be My Escape
Blink 182,"5,6,4,1,5",Chorus,Bored To Death
Alan Walker,"5,6,4,1,5",Verse,Faded
Pepper Coyote,"5,6,4,1,5",Chorus,No Cock Like Horse Cock
ItaloBrothers,"5,6,4,1,5",Verse,Sleep When We're Dead
ItaloBrothers,"5,6,4,1,5",Pre-Chorus,Sleep When We're Dead
ItaloBrothers,"5,6,4,1,5",Verse and Pre-Chorus,Sleep When We're Dead
Carly Rae Jepsen,"5,6,4,1,5",Bridge,I Really Like You
Muse,"5,6,4,1,5",Pre-Chorus and Chorus,Revolt
Different Heaven,"5,6,4,1,5",Chorus,Nekozilla
Muse,"5,6,4,1,5",Bridge,Dead Inside
Different Heaven,"5,6,4,1,5",Pre-Chorus,My Heart
Greek Fire,"5,6,4,1,5",Verse and Pre-Chorus,Top Of The World
X Ambassadors,"5,6,4,1,5",Intro,Unsteady
Neru,"5,6,4,1,5",Chorus,Law-Evading Rock
Perfume,"5,6,4,1,5",Intro,Sweet Donuts
The Chainsmokers,"5,6,4,1,5",Intro,Don't Let Me Down Ft Daya
Blink-182,"5,6,4,1,5",Chorus,Going Away To College
Bon Jovi,"5,6,4,5,6",Pre-Chorus,Living On A Prayer
Cascada,"5,6,4,5,6",Chorus,Every Time We Touch
David Glen Eisley,"5,6,4,5,6",Intro,Sweet Victory
Evanescence,"5,6,4,5,6",Chorus,Bring Me To Life
Guns N' Roses,"5,6,4,5,6",Outro 1,November Rain
Katy Perry,"5,6,4,5,6",Pre-Chorus,California Gurls
Kesha,"5,6,4,5,6",Chorus,Tik Tok
Kesha,"5,6,4,5,6",Verse,Tik Tok
Yasuaki Fujita,"5,6,4,5,6",Verse,Mega Man 3 - Snake Man's Stage
One Direction,"5,6,4,5,6",Pre-Chorus,Live While We're Young
Tik Tok,"5,6,4,5,6",Chorus,Kesha
Tik Tok,"5,6,4,5,6",Verse,Kesha
Timbaland ft Justin Timberlake,"5,6,4,5,6",Chorus,Carry Out
Travie McCoy ft Bruno Mars,"5,6,4,5,6",Verse,Billionaire
Backstreet Boys,"5,6,4,5,6",Chorus,I Want It That Way
Pyramid,"5,6,4,5,6",Intro and Verse,Wolf
Monica,"5,6,4,5,6",Verse,Angel Of Mine
Eminem,"5,6,4,5,6",Intro,Mockingbird
ItaloBrothers,"5,6,4,5,6",Pre-Chorus,Stamp on the Ground
ItaloBrothers,"5,6,4,5,6",Instrumental,Stamp on the Ground
Krewella,"5,6,4,5,6",Chorus,One Minute
Krewella,"5,6,4,5,6",Verse and Pre-Chorus,One Minute
Madonna,"5,6,4,5,6",Chorus,Material Girl
David Archuleta,"5,6,4,5,6",Intro,A Little Too Not Over You
Skyrim,"5,6,4,5,6",Chorus,Dragonborn
Fonic,"5,6,4,5,6",Chorus,The Hero
The Avett Brothers,"5,6,4,5,6",Chorus,Kick Drum Heart
Britney Spears,"5,6,4,5,6",Chorus,Stronger
Fort Minor,"5,6,4,5,6",Instrumental,Remember The Name
Lindsey Stirling,"5,6,4,5,6",Chorus,Moon Trance
Krewella,"5,6,4,5,6",Intro,Human
Krewella,"5,6,4,5,6",Verse,Human
Rockwell,"5,6,4,5,6",Intro,Somebody's Watching Me
Youngblood Hawke,"5,6,4,5,6",Chorus,We Come Running - Vicetone Remix
Dragonforce,"5,6,4,5,6",Verse,Through the Fire and Flames
Iron Maiden,"5,6,4,5,6",Verse,Fear of the dark
The Wanted,"5,6,4,5,6",Chorus,We Own The Night
Bruce Dickinson,"5,6,4,5,6",Bridge,Arc Of Space
Bruce Dickinson,"5,6,4,5,6",Chorus,Arc Of Space
Tamas Wells,"5,6,4,5,6",Verse and Pre-Chorus,A Plea En Vendredi
Tristam,"5,6,4,5,6",Chorus,I Remember
Tristam,"5,6,4,5,6",Verse,Truth
Spongebob Squarepants,"5,6,4,5,6",Verse,Krusty Krab Training Video Intro
Damjan Mravunac,"5,6,4,5,6",Intro,Corridor Of Death
Roxette,"5,6,4,5,6",Chorus,How Do You Do
Nightwish,"5,6,4,5,6",Intro and Verse,Last Of the Wilds
Katy Perry,"5,6,4,5,6",Verse,Dark Horse
nanobii,"5,6,4,5,6",Chorus,Sugar Rush
Ozzy Osbourne,"5,6,4,5,6",Intro,Crazy Train
Tristam,"5,6,4,5,6",Chorus,Truth
Chase and Status,"5,6,4,5,6",Chorus,Time
Simon Gain and Jay Adams and TooManyLeftHands,"5,6,4,5,6",Chorus,Good Morning Copenhagen
Paris Hilton,"5,6,4,5,6",Chorus,My BFF
Alstroemeria Records,"5,6,4,5,6",Chorus,Lovelight - Bad Apple
Tiggy,"5,6,4,5,6",Chorus,Abracadabra
Kyle Gabler,"5,6,4,5,6",Chorus,World of Goo - Rain Rain Windy Windy
Cro,"5,6,4,5,6",Intro,Einmal Um Die Welt
ZUN,"5,6,4,5,6",Chorus,Hartmann's Youkai Girl
ZUN,"5,6,4,5,6",Chorus,Lunatic Eyes - Invisible Full Moon
Alexandra Stan,"5,6,4,5,6",Verse and Pre-Chorus,Get Back ASAP
Eric Clapton,"5,6,4,5,6",Intro,Layla
Yeah Yeah Yeahs,"5,6,4,5,6",Chorus,Heads Will Roll
ZUN,"5,6,4,5,6",Chorus,Spring Lane - Colorful Path
Frank Zappa,"5,6,4,5,6",Verse,Heavy Duty Judy
ZUN,"5,6,4,5,6",Chorus,Cemetery of Onbashira - Grave of Being
Archie feat Brenton Mattheus,"5,6,4,5,6",Verse and Pre-Chorus,Kingdom 
Kelis,"5,6,4,5,6",Chorus,Brave
Vicetone,"5,6,4,5,6",Chorus,Steamfunk 2013
Mylene Farmer,"5,6,4,5,6",Chorus,Desenchantee
Anamanaguchi,"5,6,4,5,6",Chorus,Akira
REM,"5,6,4,5,6",Intro,Losing My Religion
HertzDevil,"5,6,4,5,6",Verse,Extends Levant
Frank Zappa,"5,6,4,5,6",Solo,Heavy Duty Judy
Naruto,"5,6,4,5,6",Instrumental,Sadness and Sorrow
Maroon 5,"5,6,4,5,6",Chorus Lead-Out,Maps
Maroon 5,"5,6,4,5,6",Chorus,Maps
Ed Sheeran,"5,6,4,5,6",Chorus,I See Fire
ZUN,"5,6,4,5,6",Verse,A God That Loves People - Romantic Fall
Ken'ichi Ookuma,"5,6,4,5,6",Chorus,Crossbone Gundam - Crossbone Vanguard
Serge Gainsbourg and Brigitte Bardot,"5,6,4,5,6",Intro,Bonnie and Clyde
The Gaslight Anthem,"5,6,4,5,6",Verse,The Spirit of Jazz
Particles of Lit,"5,6,4,5,6",Chorus,Mockingjay Song
Ryuji Sasai,"5,6,4,5,6",Chorus,Final Fantasy Legend III - The Talon
The Living End,"5,6,4,5,6",Chorus,All Torn Down
Sid,"5,6,4,5,6",Pre-Chorus,Monochrome Kiss
Men At Work,"5,6,4,5,6",Verse,Land Down Under
Erick Strong,"5,6,4,5,6",Chorus,Stars
NIGORO,"5,6,4,5,6",Verse,Fearless Challenger
Zabutom,"5,6,4,5,6",Verse and Chorus,Zeta Force - Level 2
Alestorm,"5,6,4,5,6",Intro,Shipwrecked
10cc,"5,6,4,5,6",Intro and Verse,The Wall Street Shuffle
Kinuyo Yamashita,"5,6,4,5,6",Verse,Mega Water S Stage
Genesis,"5,6,4,5,6",Chorus,Scenes From A Night's Dream
Rush,"5,6,4,5,6",Verse,Subdivisions
Rush,"5,6,4,5,6",Chorus,Subdivisions
littlelamp100,"5,6,4,5,6",Outro,Mega Man Infamous Intent - Countless Tomes
Robin,"5,6,4,5,6",Chorus,Hiljainen Tytto
ZUN,"5,6,4,5,6",Chorus,Child of Are
ZUN,"5,6,4,5,6",Outro,Child of Are
Michael Sembello,"5,6,4,5,6",Chorus,Maniac
Paramore,"5,6,4,5,6",Verse,That's What You Get
ZUN,"5,6,4,5,6",Chorus,Eternal Shrine Maiden
Irish Stew of Sindidun,"5,6,4,5,6",Verse and Pre-Chorus,I Will Never Be Your Friend
Patent Pending,"5,6,4,5,6",Bridge,Hey Mario
Ellie Goulding,"5,6,4,5,6",Chorus,On My Mind
Shawn Mendes,"5,6,4,5,6",Verse and Pre-Chorus,Stitches
Madonna,"5,6,4,5,6",Chorus,Sorry
Chino y Nacho,"5,6,4,5,6",Chorus,Tu Angelito
Selena Gomez,"5,6,4,5,6",Verse,Same Old Love
Girls' Generation,"5,6,4,5,6",Chorus,Into The New World
ZUN,"5,6,4,5,6",Verse,Dreamy Pilot
Tantric,"5,6,4,5,6",Chorus,Breakdown
Def Leppard,"5,6,4,5,6",Chorus,Bringin' On The Heartbreak
ZUN,"5,6,4,5,6",Pre-Chorus,A World of Nightmares Never Seen Before
Fleetwood Mac,"5,6,4,5,6",Chorus,Everywhere
Steve Aoki vs Dimitri Vegas and Like Mike,"5,6,4,5,6",Chorus,We Are Legend
Shannon,"5,6,4,5,6",Verse,Let The Music Play
4 Strings,"5,6,4,5,6",Pre-Chorus and Chorus,Take Me Away
BTS,"5,6,4,5,6",Chorus,I Need U
Iron Maiden,"5,6,4,5,6",Chorus,Aces High
ZUN,"5,6,4,5,6",Verse,Faraway Voyage of 380 000 Kilometers
ZUN,"5,6,4,5,6",Chorus,Theme of Eastern Story
Eisley,"5,6,4,5,6",Verse,Drink The Water
Nintendo,"5,6,4,5,6",Pre-Chorus and Chorus,Super Mario Land - Chai Kingdom
Coldplay,"5,6,4,5,6",Chorus,Hymn For The Weekend
Icelandic Folk,"5,6,4,5,6",Instrumental,Islandsljod
Richard Marx,"5,6,4,5,6",Chorus,Richard Marx - Right Here Waiting
Richard Marx,"5,6,4,5,6",Chorus,Right Here Waiting
ZUN,"5,6,4,5,6",Intro,Purest Sky and Sea
ZUN,"5,6,4,5,6",Verse,Purest Sky and Sea
ZUN,"5,6,4,5,6",Outro,Purest Sky and Sea
Toru Minegishi,"5,6,4,5,6",Chorus,Splatfest Battle - Ink Me Up
Wan Wan,"5,6,4,5,6",Verse,World Yamataizer
Brand New,"5,6,4,5,6",Intro,Not the Sun
WhiteFlame,"5,6,4,5,6",Verse,Senbonzakura
ZUN,"5,6,4,5,6",Chorus,Bell of Avici - Infinite Nightmare
Angus and Julia Stone,"5,6,4,5,6",Bridge,Big Jet Plane
ZUN,"5,6,4,5,6",Intro,Because Princess Inada Is Scolding Me
ZUN,"5,6,4,5,6",Verse,The Wheelchair's Future in Space
Toby Fox,"5,6,4,5,6",Outro,Megalovania
Beck,"5,6,4,5,6",Verse and Pre-Chorus,Blue Moon
ZUN,"5,6,4,5,6",Intro,Fate of 60 Years
nanobii,"5,6,4,5,6",Chorus,HYPER DRIVE
Kevin Gates,"5,6,4,5,6",Chorus,2 Phones
Martin Garrix - Tiesto,"5,6,4,5,6",Chorus,The Only Way Is Up
Marina and the Diamonds,"5,6,4,5,6",Chorus,Oh No
Toby Fox,"5,6,4,5,6",Verse,Stronger Monsters
ZUN,"5,6,4,5,6",Verse,Onigashima in Fairy Land - Missing Power
Jay Hardway,"5,6,4,5,6",Chorus,Stardust
Nobuo Uematsu,"5,6,4,5,6",Verse,Fighting - Final Fantasy VII
Austin Jorgensen,"5,6,4,5,6",Chorus,Goodbye Baby
Wan Wan,"5,6,4,5,6",Verse,Sky-Filling Departed Spirit - Lightning Word
ZUN,"5,6,4,5,6",Verse,Legend of the Great Gods
ZUN,"5,6,4,5,6",Chorus,Dreamy Pilot
Bon Jovi,"5,6,4,5,1",Chorus,Living On A Prayer
Taylor Swift,"5,6,4,5,1",Chorus,I Knew You Were Trouble
Travie McCoy ft Bruno Mars,"5,6,4,5,1",Verse,Billionaire
Weezer,"5,6,4,5,1",Chorus,Buddy Holly
Skyrim OST,"5,6,4,5,1",Intro,The Bannered Mare
James Blunt,"5,6,4,5,1",Chorus,You're Beautiful
Backstreet Boys,"5,6,4,5,1",Chorus,I Want It That Way
Matchbox 20,"5,6,4,5,1",Verse,Unwell
Cyndi Lauper,"5,6,4,5,1",Chorus,Time After Time
Madonna,"5,6,4,5,1",Chorus,Material Girl
The Avett Brothers,"5,6,4,5,1",Chorus,Kick Drum Heart
Backstreet Boys,"5,6,4,5,1",Chorus,The One
They Might Be Giants,"5,6,4,5,1",Verse,Where Your Eyes Don't Go
The Wanted,"5,6,4,5,1",Chorus,We Own The Night
Hampton the Hampster,"5,6,4,5,1",Chorus,Hampster Dance
Jacksfilms,"5,6,4,5,1",Intro,Jackisanerd
Hank Green,"5,6,4,5,1",Verse,It All Makes Sense at the End
Bonnie Mckee,"5,6,4,5,1",Verse,American Girl
Vanessa Hudgens,"5,6,4,5,1",Chorus,When There Was Me and You - High School Musical
Vanessa Hudgens,"5,6,4,5,1",Outro,When There Was Me and You - High School Musical
Mike Oldfield,"5,6,4,5,1",Verse and Pre-Chorus,Moonlight Shadow feat Maggie Reilly
John Mayer,"5,6,4,5,1",Chorus,Half of My Heart
Cartoons,"5,6,4,5,1",Chorus,Witch Doctor
Green Day,"5,6,4,5,1",Chorus,X-Kid
S Club 7,"5,6,4,5,1",Chorus,Never Had A Dream Come True
Mark Mothersbaugh,"5,6,4,5,1",Pre-Chorus,The Sims 2 - Bare Bones
Men At Work,"5,6,4,5,1",Chorus,Land Down Under
The Living Tombstone,"5,6,4,5,1",Verse,Sorry Jack
The Beatles,"5,6,4,5,1",Verse and Pre-Chorus,I Should Have Known Better
The World Ends With You,"5,6,4,5,1",Chorus,Deja Vu
Mika Nakashima,"5,6,4,5,1",Chorus,ichiban kirei na watashi wo
Berryz Kobo,"5,6,4,5,1",Intro,Dakishimete Dakishimete
One Direction ,"5,6,4,5,1",Chorus,Night Changes 
Alestorm,"5,6,4,5,1",Intro,Shipwrecked
Jonathan Mann,"5,6,4,5,1",Chorus,Hey Defriender
Toby Keith,"5,6,4,5,1",Chorus,Courtesy of the Red White and Blue
KEYTALK,"5,6,4,5,1",Verse,Ouka Ranman
Rob Abernethy,"5,6,4,5,1",Verse,A Walk In The Shire
Rick Springfield,"5,6,4,5,1",Intro and Verse,Jessie's Girl
Fountains of Wayne,"5,6,4,5,1",Verse,Hey Julie
Franck Keller and Ygal Ama,"5,6,4,5,1",Pre-Chorus and Chorus,Code Lyoko Theme
Justin Bieber,"5,6,4,5,1",Pre-Chorus and Chorus,Love Yourself
Robyn,"5,6,4,5,1",Verse,Call Your Girlfriend
Adele,"5,6,4,5,1",Bridge,Hello
Richard Marx,"5,6,4,5,1",Chorus,Richard Marx - Right Here Waiting
Richard Marx,"5,6,4,5,1",Chorus,Right Here Waiting
WhiteFlame,"5,6,4,5,1",Chorus,Senbonzakura
The Killers,"5,6,4,5,1",Chorus,Human
Black20 Studios,"5,6,4,5,1",Intro and Verse,I Am A Building
Shinichi Sakamoto,"5,6,4,5,1",Verse,Side-Crawler's Dance
Nintendo,"5,6,4,5,1",Chorus,GBA Sky Garden - Mario Kart DS
Van Halen,"5,6,4,5,1",Pre-Chorus,Right Now
Blink-182,"5,6,4,5,1",Chorus,She's Out Of Her Mind
Adele,"5,6,5,4,5",Chorus,Rolling In The Deep
Celine Dion,"5,6,5,4,5",Chorus,My Heart Will Go On
Dire Straits,"5,6,5,4,5",Chorus,Sultans of Swing
Gotye,"5,6,5,4,5",Chorus,Somebody That I Used To Know
Jimi Hendrix,"5,6,5,4,5",Verse,All Along The Watchtower
Nicki Minaj,"5,6,5,4,5",Chorus,Turn Me On
Nobuo Uematsu,"5,6,5,4,5",Intro,Final Fantasy VI Boss Battle Theme
Oasis,"5,6,5,4,5",Pre-Chorus and Chorus,Don't Go Away
Skrillex,"5,6,5,4,5",Pre-Chorus,Scary Monsters And Nice Sprites
Madonna,"5,6,5,4,5",Chorus,Girl Gone Wild
Gotye,"5,6,5,4,5",Chorus,Somebody That Used To Know
Passenger,"5,6,5,4,5",Intro,Let Her Go
John Coltrane,"5,6,5,4,5",Verse,Afro Blue
Deadmau5,"5,6,5,4,5",Pre-Chorus,Raise Your Weapon - Madeon Remix
Bob Dylan,"5,6,5,4,5",Verse,All Along The Watchtower
Dj Sammy,"5,6,5,4,5",Instrumental,Heaven
Dj Sammy,"5,6,5,4,5",Chorus,Heaven
Queen,"5,6,5,4,5",Intro,I Want To Break Free
